,State,Transaction_Year,Quaters,Transaction_type,Transaction_count,Transaction_amount
2546,meghalaya,2023,1,Recharge & bill payments,810151,358800191
2547,meghalaya,2023,1,Financial Services,3991,4692287
2548,meghalaya,2023,1,Others,6863,4914284
2549,meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260
2550,meghalaya,2023,2,Merchant payments,1701913,1698962028
2551,meghalaya,2023,2,Recharge & bill payments,855108,378639410
2552,meghalaya,2023,2,Financial Services,4075,4633858
2553,meghalaya,2023,2,Others,6841,4701930
2554,meghalaya,2020,3,Recharge & bill payments,342484,97662913
2555,meghalaya,2020,3,Peer-to-peer payments,194448,1065012681
2556,meghalaya,2020,3,Merchant payments,55595,67511647
2557,meghalaya,2020,3,Financial Services,1587,4049966
2558,meghalaya,2020,3,Others,3465,2821792
2559,meghalaya,2020,4,Recharge & bill payments,350006,102794647
2560,meghalaya,2020,4,Peer-to-peer payments,286252,1579858348
2561,meghalaya,2020,4,Merchant payments,111471,115136797
2562,meghalaya,2020,4,Financial Services,1809,2774557
2563,meghalaya,2020,4,Others,4470,3678221
2564,meghalaya,2020,1,Recharge & bill payments,226214,59666071
2565,meghalaya,2020,1,Peer-to-peer payments,216022,1013733312
2566,meghalaya,2020,1,Merchant payments,57245,44125206
2567,meghalaya,2020,1,Financial Services,473,402779
2568,meghalaya,2020,1,Others,2329,2207471
2569,meghalaya,2020,2,Recharge & bill payments,382662,100570200
2570,meghalaya,2020,2,Peer-to-peer payments,202270,998750895
2571,meghalaya,2020,2,Merchant payments,46014,48980521
2572,meghalaya,2020,2,Financial Services,1186,2944583
2573,meghalaya,2020,2,Others,3263,2488953
2574,meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453
2575,meghalaya,2022,3,Merchant payments,1486098,1468318733
2576,meghalaya,2022,3,Recharge & bill payments,810017,330230375
2577,meghalaya,2022,3,Financial Services,3504,3106775
2578,meghalaya,2022,3,Others,8604,5329459
2579,meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724
2580,meghalaya,2022,4,Merchant payments,1334431,1381013596
2581,meghalaya,2022,4,Recharge & bill payments,685678,278377945
2582,meghalaya,2022,4,Financial Services,3544,3564357
2583,meghalaya,2022,4,Others,7124,4671532
2584,meghalaya,2022,1,Peer-to-peer payments,801009,3899172008
2585,meghalaya,2022,1,Recharge & bill payments,459530,192026788
2586,meghalaya,2022,1,Merchant payments,405859,563004043
2587,meghalaya,2022,1,Financial Services,2134,3019251
2588,meghalaya,2022,1,Others,6218,5116238
2589,meghalaya,2022,2,Peer-to-peer payments,977816,4359000096
2590,meghalaya,2022,2,Merchant payments,591364,714995836
2591,meghalaya,2022,2,Recharge & bill payments,467745,200896879
2592,meghalaya,2022,2,Financial Services,1880,2406087
2593,meghalaya,2022,2,Others,5844,4192522
2594,meghalaya,2019,3,Recharge & bill payments,155949,38916251
2595,meghalaya,2019,3,Peer-to-peer payments,116168,546221812
2596,meghalaya,2019,3,Merchant payments,31201,23461321
2597,meghalaya,2019,3,Financial Services,421,584192
2598,meghalaya,2019,3,Others,2811,3035023
2599,meghalaya,2019,4,Recharge & bill payments,175084,43611775
2600,meghalaya,2019,4,Peer-to-peer payments,163734,670870023
2601,meghalaya,2019,4,Merchant payments,24430,25344714
2602,meghalaya,2019,4,Financial Services,382,124511
2603,meghalaya,2019,4,Others,2351,2485447
2604,meghalaya,2019,1,Recharge & bill payments,98817,23006751
2605,meghalaya,2019,1,Peer-to-peer payments,90694,358932132
2606,meghalaya,2019,1,Merchant payments,16073,14297275
2607,meghalaya,2019,1,Financial Services,659,62335
2608,meghalaya,2019,1,Others,2498,2738667
2609,meghalaya,2019,2,Recharge & bill payments,108812,27248605
2610,meghalaya,2019,2,Peer-to-peer payments,97407,446537199
2611,meghalaya,2019,2,Merchant payments,22588,15600927
2612,meghalaya,2019,2,Financial Services,460,106800
2613,meghalaya,2019,2,Others,3019,3437756
2614,meghalaya,2018,3,Recharge & bill payments,60625,14231601
2615,meghalaya,2018,3,Peer-to-peer payments,40832,187460582
2616,meghalaya,2018,3,Merchant payments,5802,5458930
2617,meghalaya,2018,3,Financial Services,748,552674
2618,meghalaya,2018,3,Others,2283,2149872
2619,meghalaya,2018,4,Recharge & bill payments,82962,18100891
2620,meghalaya,2018,4,Peer-to-peer payments,58952,301941442
2621,meghalaya,2018,4,Merchant payments,15768,14434314
2622,meghalaya,2018,4,Financial Services,763,190875
2623,meghalaya,2018,4,Others,2687,2918155
2624,meghalaya,2018,1,Recharge & bill payments,31857,6028476
2625,meghalaya,2018,1,Peer-to-peer payments,13274,55943496
2626,meghalaya,2018,1,Merchant payments,1605,2395888
2627,meghalaya,2018,1,Financial Services,532,144318
2628,meghalaya,2018,1,Others,2303,1738080
2629,meghalaya,2018,2,Recharge & bill payments,42625,9657896
2630,meghalaya,2018,2,Peer-to-peer payments,19894,101140464
2631,meghalaya,2018,2,Merchant payments,2929,3663446
2632,meghalaya,2018,2,Financial Services,592,580648
2633,meghalaya,2018,2,Others,1817,1962212
2634,nagaland,2021,3,Peer-to-peer payments,667633,3536780176
2635,nagaland,2021,3,Recharge & bill payments,474693,141172028
2636,nagaland,2021,3,Merchant payments,208387,304493279
2637,nagaland,2021,3,Financial Services,1437,1634878
2638,nagaland,2021,3,Others,4642,3336484
2639,nagaland,2021,4,Peer-to-peer payments,819452,4335295237
2640,nagaland,2021,4,Recharge & bill payments,492411,154359432
2641,nagaland,2021,4,Merchant payments,311673,442578210
2642,nagaland,2021,4,Financial Services,1790,2263055
2643,nagaland,2021,4,Others,6157,4587848
2644,nagaland,2021,1,Peer-to-peer payments,477346,2841021698
