,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
1981,uttarakhand,2021,3,udham singh nagar district,TOTAL,3972342,6845281919
1982,uttarakhand,2021,3,haridwar district,TOTAL,5509173,8989314144
1983,uttarakhand,2021,3,champawat district,TOTAL,225508,452316414
1984,uttarakhand,2021,3,nainital district,TOTAL,2632707,4647117597
1985,uttarakhand,2021,3,dehradun district,TOTAL,15063442,22990701165
1986,uttarakhand,2021,3,chamoli district,TOTAL,352899,738267624
1987,uttarakhand,2021,3,almora district,TOTAL,518423,912391176
1988,uttarakhand,2021,3,uttarkashi district,TOTAL,280090,564935671
1989,uttarakhand,2021,3,pithoragarh district,TOTAL,405020,818234590
1990,uttarakhand,2021,3,rudraprayag district,TOTAL,198589,391423419
1991,uttarakhand,2021,3,pauri garhwal district,TOTAL,969356,1594948974
1992,uttarakhand,2021,3,tehri garhwal district,TOTAL,719519,1243423714
1993,uttarakhand,2021,4,bageshwar district,TOTAL,228125,429855016
1994,uttarakhand,2021,4,udham singh nagar district,TOTAL,5131031,9041480525
1995,uttarakhand,2021,4,haridwar district,TOTAL,7030490,11490457874
1996,uttarakhand,2021,4,champawat district,TOTAL,279541,581241391
1997,uttarakhand,2021,4,nainital district,TOTAL,3236410,5812451204
1998,uttarakhand,2021,4,dehradun district,TOTAL,20099531,30616000516
1999,uttarakhand,2021,4,chamoli district,TOTAL,444044,935680417
2000,uttarakhand,2021,4,almora district,TOTAL,621457,1157426313
2001,uttarakhand,2021,4,uttarkashi district,TOTAL,340832,699763855
2002,uttarakhand,2021,4,pithoragarh district,TOTAL,493686,1047695615
2003,uttarakhand,2021,4,rudraprayag district,TOTAL,296477,644334317
2004,uttarakhand,2021,4,pauri garhwal district,TOTAL,1252707,2087257954
2005,uttarakhand,2021,4,tehri garhwal district,TOTAL,906949,1604463156
2006,uttarakhand,2021,1,bageshwar district,TOTAL,125650,228097046
2007,uttarakhand,2021,1,udham singh nagar district,TOTAL,2400713,4698429212
2008,uttarakhand,2021,1,haridwar district,TOTAL,3637862,6655847670
2009,uttarakhand,2021,1,champawat district,TOTAL,144019,313298147
2010,uttarakhand,2021,1,nainital district,TOTAL,1656353,3267711093
2011,uttarakhand,2021,1,dehradun district,TOTAL,10341368,16714266661
2012,uttarakhand,2021,1,chamoli district,TOTAL,251971,534930142
2013,uttarakhand,2021,1,almora district,TOTAL,315595,567283572
2014,uttarakhand,2021,1,uttarkashi district,TOTAL,199972,419933605
2015,uttarakhand,2021,1,pithoragarh district,TOTAL,261250,560157950
2016,uttarakhand,2021,1,rudraprayag district,TOTAL,139023,301622374
2017,uttarakhand,2021,1,pauri garhwal district,TOTAL,637099,1098791516
2018,uttarakhand,2021,1,tehri garhwal district,TOTAL,497527,927820405
2019,uttarakhand,2021,2,bageshwar district,TOTAL,200623,300595070
2020,uttarakhand,2021,2,udham singh nagar district,TOTAL,2949644,5332715640
2021,uttarakhand,2021,2,haridwar district,TOTAL,4083950,7206283398
2022,uttarakhand,2021,2,champawat district,TOTAL,209830,391186970
2023,uttarakhand,2021,2,nainital district,TOTAL,2022948,3666864167
2024,uttarakhand,2021,2,dehradun district,TOTAL,11452915,18841754559
2025,uttarakhand,2021,2,chamoli district,TOTAL,335548,592961500
2026,uttarakhand,2021,2,almora district,TOTAL,516291,813684022
2027,uttarakhand,2021,2,uttarkashi district,TOTAL,272386,493313162
2028,uttarakhand,2021,2,pithoragarh district,TOTAL,373518,706633659
2029,uttarakhand,2021,2,rudraprayag district,TOTAL,198601,358593778
2030,uttarakhand,2021,2,pauri garhwal district,TOTAL,772232,1284331635
2031,uttarakhand,2021,2,tehri garhwal district,TOTAL,611946,1001900308
2032,uttarakhand,2023,1,bageshwar district,TOTAL,548380,789534270
2033,uttarakhand,2023,1,udham singh nagar district,TOTAL,13978521,20542684972
2034,uttarakhand,2023,1,haridwar district,TOTAL,18798046,26500543614
2035,uttarakhand,2023,1,champawat district,TOTAL,779378,1226950637
2036,uttarakhand,2023,1,nainital district,TOTAL,6645871,9531910281
2037,uttarakhand,2023,1,dehradun district,TOTAL,28447368,33916386161
2038,uttarakhand,2023,1,chamoli district,TOTAL,1029945,1609382133
2039,uttarakhand,2023,1,almora district,TOTAL,1388916,2028760785
2040,uttarakhand,2023,1,uttarkashi district,TOTAL,839385,1329618478
2041,uttarakhand,2023,1,pithoragarh district,TOTAL,1284719,1892055904
2042,uttarakhand,2023,1,rudraprayag district,TOTAL,647909,1003356899
2043,uttarakhand,2023,1,pauri garhwal district,TOTAL,2750629,3734478564
2044,uttarakhand,2023,1,tehri garhwal district,TOTAL,2246608,3074244887
2045,uttarakhand,2023,2,bageshwar district,TOTAL,726950,985959187
2046,uttarakhand,2023,2,udham singh nagar district,TOTAL,16932356,22588115268
2047,uttarakhand,2023,2,haridwar district,TOTAL,24260673,32327305602
2048,uttarakhand,2023,2,champawat district,TOTAL,1047124,1524868083
2049,uttarakhand,2023,2,nainital district,TOTAL,8645252,11941153554
2050,uttarakhand,2023,2,dehradun district,TOTAL,34692859,40261073972
2051,uttarakhand,2023,2,chamoli district,TOTAL,1825969,2983545303
2052,uttarakhand,2023,2,almora district,TOTAL,2020325,2786364746
2053,uttarakhand,2023,2,uttarkashi district,TOTAL,1342970,2344893299
2054,uttarakhand,2023,2,pithoragarh district,TOTAL,1742817,2468595556
2055,uttarakhand,2023,2,rudraprayag district,TOTAL,1800936,3485553463
2056,uttarakhand,2023,2,pauri garhwal district,TOTAL,4018333,5335354696
2057,uttarakhand,2023,2,tehri garhwal district,TOTAL,3701650,5040089669
2058,uttarakhand,2020,3,bageshwar district,TOTAL,113186,158927994
2059,uttarakhand,2020,3,udham singh nagar district,TOTAL,1570042,2930954022
2060,uttarakhand,2020,3,haridwar district,TOTAL,2251448,4070826642
2061,uttarakhand,2020,3,champawat district,TOTAL,129549,216919449
2062,uttarakhand,2020,3,nainital district,TOTAL,984746,1918487570
2063,uttarakhand,2020,3,dehradun district,TOTAL,4899672,9682445376
2064,uttarakhand,2020,3,chamoli district,TOTAL,219226,388151115
2065,uttarakhand,2020,3,almora district,TOTAL,319939,453570746
2066,uttarakhand,2020,3,uttarkashi district,TOTAL,166514,318056161
2067,uttarakhand,2020,3,pithoragarh district,TOTAL,237817,421302996
2068,uttarakhand,2020,3,rudraprayag district,TOTAL,133146,214478001
2069,uttarakhand,2020,3,pauri garhwal district,TOTAL,441783,734135974
2070,uttarakhand,2020,3,tehri garhwal district,TOTAL,351867,595254916
2071,uttarakhand,2020,4,bageshwar district,TOTAL,175079,243513878
2072,uttarakhand,2020,4,udham singh nagar district,TOTAL,2363335,4514038446
2073,uttarakhand,2020,4,haridwar district,TOTAL,3321783,6085979623
2074,uttarakhand,2020,4,champawat district,TOTAL,184738,339178308
2075,uttarakhand,2020,4,nainital district,TOTAL,1517073,2922713378
2076,uttarakhand,2020,4,dehradun district,TOTAL,7225475,12878001020
2077,uttarakhand,2020,4,chamoli district,TOTAL,334855,608689356
2078,uttarakhand,2020,4,almora district,TOTAL,448847,655069287
2079,uttarakhand,2020,4,uttarkashi district,TOTAL,248828,446087898
2080,uttarakhand,2020,4,pithoragarh district,TOTAL,341824,642959649
2081,uttarakhand,2020,4,rudraprayag district,TOTAL,205575,391044736
2082,uttarakhand,2020,4,pauri garhwal district,TOTAL,683792,1126540354
2083,uttarakhand,2020,4,tehri garhwal district,TOTAL,562067,938923389
2084,uttarakhand,2020,1,bageshwar district,TOTAL,58220,84722349
2085,uttarakhand,2020,1,udham singh nagar district,TOTAL,1320641,2462031686
2086,uttarakhand,2020,1,haridwar district,TOTAL,1746548,2829682337
2087,uttarakhand,2020,1,champawat district,TOTAL,71250,114406606
2088,uttarakhand,2020,1,nainital district,TOTAL,591916,1012419762
2089,uttarakhand,2020,1,dehradun district,TOTAL,4292172,7855577949
2090,uttarakhand,2020,1,chamoli district,TOTAL,122706,211908675
2091,uttarakhand,2020,1,almora district,TOTAL,158941,262516586
2092,uttarakhand,2020,1,uttarkashi district,TOTAL,96469,176256181
2093,uttarakhand,2020,1,pithoragarh district,TOTAL,132585,231555480
2094,uttarakhand,2020,1,rudraprayag district,TOTAL,74461,122618449
2095,uttarakhand,2020,1,pauri garhwal district,TOTAL,265239,428956086
2096,uttarakhand,2020,1,tehri garhwal district,TOTAL,200636,365428107
2097,uttarakhand,2020,2,bageshwar district,TOTAL,91958,115622508
2098,uttarakhand,2020,2,udham singh nagar district,TOTAL,1430868,2605047531
2099,uttarakhand,2020,2,haridwar district,TOTAL,1633204,2717831193
2100,uttarakhand,2020,2,champawat district,TOTAL,109021,162391481
2101,uttarakhand,2020,2,nainital district,TOTAL,661723,1075299747
2102,uttarakhand,2020,2,dehradun district,TOTAL,3619286,7204561616
2103,uttarakhand,2020,2,chamoli district,TOTAL,180349,274419553
2104,uttarakhand,2020,2,almora district,TOTAL,256356,333359506
2105,uttarakhand,2020,2,uttarkashi district,TOTAL,143866,241132342
2106,uttarakhand,2020,2,pithoragarh district,TOTAL,193141,309868814
2107,uttarakhand,2020,2,rudraprayag district,TOTAL,115692,156079665
2108,uttarakhand,2020,2,pauri garhwal district,TOTAL,337679,488475349
2109,uttarakhand,2020,2,tehri garhwal district,TOTAL,274627,410098391
2110,uttarakhand,2022,3,bageshwar district,TOTAL,280678,438943544
2111,uttarakhand,2022,3,udham singh nagar district,TOTAL,8359056,12605973683
2112,uttarakhand,2022,3,haridwar district,TOTAL,12207906,17469868639
2113,uttarakhand,2022,3,champawat district,TOTAL,409237,690132451
2114,uttarakhand,2022,3,nainital district,TOTAL,4918426,7504228522
2115,uttarakhand,2022,3,dehradun district,TOTAL,31286908,43421889600
2116,uttarakhand,2022,3,chamoli district,TOTAL,759073,1357043504
2117,uttarakhand,2022,3,almora district,TOTAL,862733,1333633913
2118,uttarakhand,2022,3,uttarkashi district,TOTAL,574366,1020415832
2119,uttarakhand,2022,3,pithoragarh district,TOTAL,824882,1386396764
2120,uttarakhand,2022,3,rudraprayag district,TOTAL,538517,1035378469
2121,uttarakhand,2022,3,pauri garhwal district,TOTAL,1692144,2462947906
2122,uttarakhand,2022,3,tehri garhwal district,TOTAL,1282593,1914407105
2123,uttarakhand,2022,4,bageshwar district,TOTAL,377996,572631360
2124,uttarakhand,2022,4,udham singh nagar district,TOTAL,10333475,16094358620
2125,uttarakhand,2022,4,haridwar district,TOTAL,13503692,19912247185
2126,uttarakhand,2022,4,champawat district,TOTAL,469043,807571212
2127,uttarakhand,2022,4,nainital district,TOTAL,5012268,7697883412
2128,uttarakhand,2022,4,dehradun district,TOTAL,40807331,58612213437
2129,uttarakhand,2022,4,chamoli district,TOTAL,1117730,1880933827
2130,uttarakhand,2022,4,almora district,TOTAL,1009910,1571073455
2131,uttarakhand,2022,4,uttarkashi district,TOTAL,539699,916448376
2132,uttarakhand,2022,4,pithoragarh district,TOTAL,920523,1481932435
2133,uttarakhand,2022,4,rudraprayag district,TOTAL,492035,951611612
2134,uttarakhand,2022,4,pauri garhwal district,TOTAL,1993213,2930488128
2135,uttarakhand,2022,4,tehri garhwal district,TOTAL,1406965,2066653765
2136,uttarakhand,2022,1,bageshwar district,TOTAL,240815,464249473
2137,uttarakhand,2022,1,udham singh nagar district,TOTAL,5878926,10009445962
2138,uttarakhand,2022,1,haridwar district,TOTAL,7982968,12739141532
2139,uttarakhand,2022,1,champawat district,TOTAL,307080,618157667
2140,uttarakhand,2022,1,nainital district,TOTAL,3419287,5973753416
2141,uttarakhand,2022,1,dehradun district,TOTAL,22257700,33123635654
2142,uttarakhand,2022,1,chamoli district,TOTAL,447942,908267962
2143,uttarakhand,2022,1,almora district,TOTAL,615373,1114809944
2144,uttarakhand,2022,1,uttarkashi district,TOTAL,354038,690101594
2145,uttarakhand,2022,1,pithoragarh district,TOTAL,513359,1077070807
2146,uttarakhand,2022,1,rudraprayag district,TOTAL,254813,498507056
2147,uttarakhand,2022,1,pauri garhwal district,TOTAL,1340407,2160205589
2148,uttarakhand,2022,1,tehri garhwal district,TOTAL,948064,1601435838
2149,uttarakhand,2022,2,bageshwar district,TOTAL,337262,546605012
2150,uttarakhand,2022,2,udham singh nagar district,TOTAL,7173658,11516900702
2151,uttarakhand,2022,2,haridwar district,TOTAL,10586018,16128591903
2152,uttarakhand,2022,2,champawat district,TOTAL,441429,802026422
2153,uttarakhand,2022,2,nainital district,TOTAL,4229607,6957275629
2154,uttarakhand,2022,2,dehradun district,TOTAL,28405360,40081073999
2155,uttarakhand,2022,2,chamoli district,TOTAL,724863,1456305122
2156,uttarakhand,2022,2,almora district,TOTAL,917436,1470548875
2157,uttarakhand,2022,2,uttarkashi district,TOTAL,540533,1141949487
2158,uttarakhand,2022,2,pithoragarh district,TOTAL,744947,1370280861
2159,uttarakhand,2022,2,rudraprayag district,TOTAL,555674,1343191881
2160,uttarakhand,2022,2,pauri garhwal district,TOTAL,1914947,2946932725
2161,uttarakhand,2022,2,tehri garhwal district,TOTAL,1595144,2551688400
2162,uttarakhand,2019,3,bageshwar district,TOTAL,36951,51115257
2163,uttarakhand,2019,3,udham singh nagar district,TOTAL,881091,1448854013
2164,uttarakhand,2019,3,haridwar district,TOTAL,1408219,2350808805
2165,uttarakhand,2019,3,champawat district,TOTAL,50176,84731426
2166,uttarakhand,2019,3,nainital district,TOTAL,410561,703565372
2167,uttarakhand,2019,3,dehradun district,TOTAL,2163047,3787761714
2168,uttarakhand,2019,3,chamoli district,TOTAL,88665,159441929
2169,uttarakhand,2019,3,almora district,TOTAL,110098,163341415
2170,uttarakhand,2019,3,uttarkashi district,TOTAL,68144,126468996
2171,uttarakhand,2019,3,pithoragarh district,TOTAL,93746,157938393
2172,uttarakhand,2019,3,rudraprayag district,TOTAL,53994,89159258
2173,uttarakhand,2019,3,pauri garhwal district,TOTAL,206617,337105679
2174,uttarakhand,2019,3,tehri garhwal district,TOTAL,139167,268739806
2175,uttarakhand,2019,4,bageshwar district,TOTAL,44970,74106171
2176,uttarakhand,2019,4,udham singh nagar district,TOTAL,1067254,1847912911
2177,uttarakhand,2019,4,haridwar district,TOTAL,1661936,2912268373
2178,uttarakhand,2019,4,champawat district,TOTAL,60354,105727261
2179,uttarakhand,2019,4,nainital district,TOTAL,510868,938607132
2180,uttarakhand,2019,4,dehradun district,TOTAL,3069497,4994340229
2181,uttarakhand,2019,4,chamoli district,TOTAL,104404,207905779
2182,uttarakhand,2019,4,almora district,TOTAL,147270,226549226
2183,uttarakhand,2019,4,uttarkashi district,TOTAL,82965,174141275
2184,uttarakhand,2019,4,pithoragarh district,TOTAL,112708,200782149
2185,uttarakhand,2019,4,rudraprayag district,TOTAL,63743,121690003
2186,uttarakhand,2019,4,pauri garhwal district,TOTAL,260210,438116662
2187,uttarakhand,2019,4,tehri garhwal district,TOTAL,175937,331559129
2188,uttarakhand,2019,1,bageshwar district,TOTAL,26789,41562836
2189,uttarakhand,2019,1,udham singh nagar district,TOTAL,1872126,1489217231
2190,uttarakhand,2019,1,haridwar district,TOTAL,1412730,1744127095
2191,uttarakhand,2019,1,champawat district,TOTAL,40675,62479997
2192,uttarakhand,2019,1,nainital district,TOTAL,366310,528892751
2193,uttarakhand,2019,1,dehradun district,TOTAL,1291566,2353709229
2194,uttarakhand,2019,1,chamoli district,TOTAL,57245,109897209
2195,uttarakhand,2019,1,almora district,TOTAL,84510,133142670
2196,uttarakhand,2019,1,uttarkashi district,TOTAL,43500,85792881
2197,uttarakhand,2019,1,pithoragarh district,TOTAL,67059,126782378
2198,uttarakhand,2019,1,rudraprayag district,TOTAL,35834,60259060
2199,uttarakhand,2019,1,pauri garhwal district,TOTAL,154873,259133683
2200,uttarakhand,2019,1,tehri garhwal district,TOTAL,92784,188532149
2201,uttarakhand,2019,2,bageshwar district,TOTAL,31665,52020772
2202,uttarakhand,2019,2,udham singh nagar district,TOTAL,964467,1378582227
2203,uttarakhand,2019,2,haridwar district,TOTAL,1109390,1993331114
2204,uttarakhand,2019,2,champawat district,TOTAL,43329,83652585
2205,uttarakhand,2019,2,nainital district,TOTAL,347099,641075253
2206,uttarakhand,2019,2,dehradun district,TOTAL,1628356,3149635867
2207,uttarakhand,2019,2,chamoli district,TOTAL,71211,146135260
2208,uttarakhand,2019,2,almora district,TOTAL,110119,169588331
2209,uttarakhand,2019,2,uttarkashi district,TOTAL,52899,116326460
2210,uttarakhand,2019,2,pithoragarh district,TOTAL,81162,158772474
2211,uttarakhand,2019,2,rudraprayag district,TOTAL,46374,105793130
2212,uttarakhand,2019,2,pauri garhwal district,TOTAL,201286,330941586
2213,uttarakhand,2019,2,tehri garhwal district,TOTAL,125918,262677784
2214,uttarakhand,2018,3,bageshwar district,TOTAL,14993,21819053
2215,uttarakhand,2018,3,udham singh nagar district,TOTAL,635903,750899273
2216,uttarakhand,2018,3,haridwar district,TOTAL,516553,904828173
2217,uttarakhand,2018,3,champawat district,TOTAL,20788,34495610
2218,uttarakhand,2018,3,nainital district,TOTAL,164989,272528677
2219,uttarakhand,2018,3,dehradun district,TOTAL,580817,1233501843
2220,uttarakhand,2018,3,chamoli district,TOTAL,28392,57607070
2221,uttarakhand,2018,3,almora district,TOTAL,50491,73631915
2222,uttarakhand,2018,3,uttarkashi district,TOTAL,22900,44762533
2223,uttarakhand,2018,3,pithoragarh district,TOTAL,37382,66592869
2224,uttarakhand,2018,3,rudraprayag district,TOTAL,18476,28621234
2225,uttarakhand,2018,3,pauri garhwal district,TOTAL,88372,139462380
2226,uttarakhand,2018,3,tehri garhwal district,TOTAL,49076,97822405
2227,uttarakhand,2018,4,bageshwar district,TOTAL,21496,36931703
2228,uttarakhand,2018,4,udham singh nagar district,TOTAL,817760,1063327513
2229,uttarakhand,2018,4,haridwar district,TOTAL,780667,1361862781
2230,uttarakhand,2018,4,champawat district,TOTAL,29492,54097463
2231,uttarakhand,2018,4,nainital district,TOTAL,262453,434444465
2232,uttarakhand,2018,4,dehradun district,TOTAL,839564,1866928298
2233,uttarakhand,2018,4,chamoli district,TOTAL,44084,93713092
2234,uttarakhand,2018,4,almora district,TOTAL,71874,117821119
2235,uttarakhand,2018,4,uttarkashi district,TOTAL,32970,74788538
2236,uttarakhand,2018,4,pithoragarh district,TOTAL,54756,120923916
2237,uttarakhand,2018,4,rudraprayag district,TOTAL,26900,54341747
2238,uttarakhand,2018,4,pauri garhwal district,TOTAL,124351,217330050
2239,uttarakhand,2018,4,tehri garhwal district,TOTAL,72394,157761446
2240,uttarakhand,2018,1,bageshwar district,TOTAL,10580,8645020
2241,uttarakhand,2018,1,udham singh nagar district,TOTAL,319290,273540317
2242,uttarakhand,2018,1,haridwar district,TOTAL,308588,394604404
2243,uttarakhand,2018,1,champawat district,TOTAL,11037,9818454
2244,uttarakhand,2018,1,nainital district,TOTAL,106949,116698562
2245,uttarakhand,2018,1,dehradun district,TOTAL,329459,512888194
2246,uttarakhand,2018,1,chamoli district,TOTAL,15936,19931685
2247,uttarakhand,2018,1,almora district,TOTAL,26086,24966386
2248,uttarakhand,2018,1,uttarkashi district,TOTAL,12342,15898878
2249,uttarakhand,2018,1,pithoragarh district,TOTAL,18593,19129399
2250,uttarakhand,2018,1,rudraprayag district,TOTAL,10107,12517358
2251,uttarakhand,2018,1,pauri garhwal district,TOTAL,49412,58626307
2252,uttarakhand,2018,1,tehri garhwal district,TOTAL,28306,41280388
2253,uttarakhand,2018,2,bageshwar district,TOTAL,13413,17461881
2254,uttarakhand,2018,2,udham singh nagar district,TOTAL,396961,460064933
2255,uttarakhand,2018,2,haridwar district,TOTAL,408449,653841352
2256,uttarakhand,2018,2,champawat district,TOTAL,17868,26298796
2257,uttarakhand,2018,2,nainital district,TOTAL,143993,221734345
2258,uttarakhand,2018,2,dehradun district,TOTAL,464526,908634049
2259,uttarakhand,2018,2,chamoli district,TOTAL,23109,37928070
2260,uttarakhand,2018,2,almora district,TOTAL,39584,50535626
