,State,Transaction_Year,Quaters,District,RegisteredUsers
7199,maharashtra,2021,1,solapur,1199130
7200,maharashtra,2021,1,Thane,396179
7201,maharashtra,2021,1,Raigarh(MH),296340
7202,maharashtra,2021,1,Pune,294563
7203,maharashtra,2021,1,Thane,278568
7204,maharashtra,2021,1,Pune,242613
7205,maharashtra,2021,1,Pune,239079
7206,maharashtra,2021,1,Pune,227047
7207,maharashtra,2021,1,Aurangabad,222366
7208,maharashtra,2021,1,Thane,219310
7209,maharashtra,2021,1,Thane,215326
7210,maharashtra,2021,2,pune,6915820
7211,maharashtra,2021,2,thane,4290066
7212,maharashtra,2021,2,mumbai suburban,4151227
7213,maharashtra,2021,2,nashik,2191882
7214,maharashtra,2021,2,nagpur,1883447
7215,maharashtra,2021,2,aurangabad,1557693
7216,maharashtra,2021,2,mumbai,1549784
7217,maharashtra,2021,2,ahmednagar,1429562
7218,maharashtra,2021,2,palghar,1312388
7219,maharashtra,2021,2,solapur,1283601
7220,maharashtra,2021,2,Thane,424376
7221,maharashtra,2021,2,Raigarh(MH),316643
7222,maharashtra,2021,2,Pune,314922
7223,maharashtra,2021,2,Thane,297460
7224,maharashtra,2021,2,Pune,258524
7225,maharashtra,2021,2,Pune,254412
7226,maharashtra,2021,2,Pune,241933
7227,maharashtra,2021,2,Aurangabad,236990
7228,maharashtra,2021,2,Thane,234225
7229,maharashtra,2021,2,Thane,230486
7230,maharashtra,2023,1,pune,10037022
7231,maharashtra,2023,1,thane,6314618
7232,maharashtra,2023,1,mumbai suburban,6095695
7233,maharashtra,2023,1,nashik,3223873
7234,maharashtra,2023,1,nagpur,2775157
7235,maharashtra,2023,1,aurangabad,2300283
7236,maharashtra,2023,1,mumbai,2276888
7237,maharashtra,2023,1,ahmednagar,2119506
7238,maharashtra,2023,1,palghar,1957628
7239,maharashtra,2023,1,solapur,1892509
7240,maharashtra,2023,1,Thane,636458
7241,maharashtra,2023,1,Pune,469695
7242,maharashtra,2023,1,Raigarh(MH),463523
7243,maharashtra,2023,1,Thane,435681
7244,maharashtra,2023,1,Pune,372363
7245,maharashtra,2023,1,Pune,364299
7246,maharashtra,2023,1,Pune,349377
7247,maharashtra,2023,1,Aurangabad,345051
7248,maharashtra,2023,1,Thane,343824
7249,maharashtra,2023,1,Thane,342471
7250,maharashtra,2023,2,pune,10396344
7251,maharashtra,2023,2,thane,6552282
7252,maharashtra,2023,2,mumbai suburban,6322778
7253,maharashtra,2023,2,nashik,3350410
7254,maharashtra,2023,2,nagpur,2882255
7255,maharashtra,2023,2,aurangabad,2390854
7256,maharashtra,2023,2,mumbai,2361852
7257,maharashtra,2023,2,ahmednagar,2208055
7258,maharashtra,2023,2,palghar,2037722
7259,maharashtra,2023,2,solapur,1970077
7260,maharashtra,2023,2,Thane,662196
7261,maharashtra,2023,2,Pune,488059
7262,maharashtra,2023,2,Raigarh(MH),480675
7263,maharashtra,2023,2,Thane,451655
7264,maharashtra,2023,2,Pune,384994
7265,maharashtra,2023,2,Pune,376210
7266,maharashtra,2023,2,Pune,361178
7267,maharashtra,2023,2,Aurangabad,357173
7268,maharashtra,2023,2,Thane,356662
7269,maharashtra,2023,2,Thane,356058
7270,maharashtra,2020,3,pune,5546002
7271,maharashtra,2020,3,thane,3401853
7272,maharashtra,2020,3,mumbai suburban,3304696
7273,maharashtra,2020,3,nashik,1752191
7274,maharashtra,2020,3,nagpur,1502777
7275,maharashtra,2020,3,aurangabad,1244879
7276,maharashtra,2020,3,mumbai,1234355
7277,maharashtra,2020,3,ahmednagar,1123648
7278,maharashtra,2020,3,palghar,1034468
7279,maharashtra,2020,3,solapur,1012518
7280,maharashtra,2020,3,Thane,328833
7281,maharashtra,2020,3,Raigarh(MH),249631
7282,maharashtra,2020,3,Pune,246816
7283,maharashtra,2020,3,Thane,237605
7284,maharashtra,2020,3,Pune,210139
7285,maharashtra,2020,3,Pune,207577
7286,maharashtra,2020,3,Pune,194368
7287,maharashtra,2020,3,Aurangabad,192623
7288,maharashtra,2020,3,Thane,186022
7289,maharashtra,2020,3,Pune,183054
7290,maharashtra,2020,4,pune,6033615
7291,maharashtra,2020,4,thane,3727358
7292,maharashtra,2020,4,mumbai suburban,3609970
7293,maharashtra,2020,4,nashik,1907318
7294,maharashtra,2020,4,nagpur,1637270
7295,maharashtra,2020,4,aurangabad,1355656
7296,maharashtra,2020,4,mumbai,1347356
7297,maharashtra,2020,4,ahmednagar,1237321
7298,maharashtra,2020,4,palghar,1136061
7299,maharashtra,2020,4,solapur,1113260
7300,maharashtra,2020,4,Thane,365506
7301,maharashtra,2020,4,Raigarh(MH),275019
7302,maharashtra,2020,4,Pune,272167
7303,maharashtra,2020,4,Thane,259489
7304,maharashtra,2020,4,Pune,226460
7305,maharashtra,2020,4,Pune,223378
7306,maharashtra,2020,4,Pune,211381
7307,maharashtra,2020,4,Aurangabad,207632
7308,maharashtra,2020,4,Thane,203721
7309,maharashtra,2020,4,Thane,198677
7310,maharashtra,2020,1,pune,4802397
7311,maharashtra,2020,1,thane,2878073
7312,maharashtra,2020,1,mumbai suburban,2843378
7313,maharashtra,2020,1,nashik,1448324
7314,maharashtra,2020,1,nagpur,1251510
7315,maharashtra,2020,1,mumbai,1054509
7316,maharashtra,2020,1,aurangabad,1046306
7317,maharashtra,2020,1,ahmednagar,905962
7318,maharashtra,2020,1,palghar,848560
7319,maharashtra,2020,1,raigad,830643
7320,maharashtra,2020,1,Thane,270275
7321,maharashtra,2020,1,Pune,212525
7322,maharashtra,2020,1,Raigarh(MH),208988
7323,maharashtra,2020,1,Thane,201500
7324,maharashtra,2020,1,Pune,186363
7325,maharashtra,2020,1,Pune,186165
7326,maharashtra,2020,1,Pune,168527
7327,maharashtra,2020,1,Pune,168309
7328,maharashtra,2020,1,Aurangabad,166778
7329,maharashtra,2020,1,Pune,157439
7330,maharashtra,2020,2,pune,5144688
7331,maharashtra,2020,2,thane,3135101
7332,maharashtra,2020,2,mumbai suburban,3060916
7333,maharashtra,2020,2,nashik,1602650
7334,maharashtra,2020,2,nagpur,1377642
7335,maharashtra,2020,2,aurangabad,1142730
7336,maharashtra,2020,2,mumbai,1141566
7337,maharashtra,2020,2,ahmednagar,1014520
7338,maharashtra,2020,2,palghar,947121
7339,maharashtra,2020,2,solapur,918756
7340,maharashtra,2020,2,Thane,298762
7341,maharashtra,2020,2,Raigarh(MH),228984
7342,maharashtra,2020,2,Pune,227567
7343,maharashtra,2020,2,Thane,219871
7344,maharashtra,2020,2,Pune,196984
7345,maharashtra,2020,2,Pune,195723
7346,maharashtra,2020,2,Pune,180438
7347,maharashtra,2020,2,Aurangabad,179082
7348,maharashtra,2020,2,Pune,174526
7349,maharashtra,2020,2,Thane,171283
7350,maharashtra,2022,3,pune,9194074
7351,maharashtra,2022,3,thane,5757165
7352,maharashtra,2022,3,mumbai suburban,5555095
7353,maharashtra,2022,3,nashik,2948824
7354,maharashtra,2022,3,nagpur,2532986
7355,maharashtra,2022,3,aurangabad,2101234
7356,maharashtra,2022,3,mumbai,2074701
7357,maharashtra,2022,3,ahmednagar,1940071
7358,maharashtra,2022,3,palghar,1781265
7359,maharashtra,2022,3,solapur,1733556
7360,maharashtra,2022,3,Thane,577754
7361,maharashtra,2022,3,Pune,426978
7362,maharashtra,2022,3,Raigarh(MH),423682
7363,maharashtra,2022,3,Thane,397304
7364,maharashtra,2022,3,Pune,341226
7365,maharashtra,2022,3,Pune,334370
7366,maharashtra,2022,3,Pune,319916
7367,maharashtra,2022,3,Aurangabad,315106
7368,maharashtra,2022,3,Thane,313660
7369,maharashtra,2022,3,Thane,311391
7370,maharashtra,2022,4,pune,9622338
7371,maharashtra,2022,4,thane,6042267
7372,maharashtra,2022,4,mumbai suburban,5831539
7373,maharashtra,2022,4,nashik,3086721
7374,maharashtra,2022,4,nagpur,2655029
7375,maharashtra,2022,4,aurangabad,2201353
7376,maharashtra,2022,4,mumbai,2178155
7377,maharashtra,2022,4,ahmednagar,2027819
7378,maharashtra,2022,4,palghar,1870957
7379,maharashtra,2022,4,solapur,1811044
7380,maharashtra,2022,4,Thane,608005
7381,maharashtra,2022,4,Pune,448917
7382,maharashtra,2022,4,Raigarh(MH),443926
7383,maharashtra,2022,4,Thane,416996
7384,maharashtra,2022,4,Pune,357121
7385,maharashtra,2022,4,Pune,349702
7386,maharashtra,2022,4,Pune,335006
7387,maharashtra,2022,4,Aurangabad,330549
7388,maharashtra,2022,4,Thane,329184
7389,maharashtra,2022,4,Thane,327401
7390,maharashtra,2022,1,pune,8331582
7391,maharashtra,2022,1,thane,5196050
7392,maharashtra,2022,1,mumbai suburban,5017556
7393,maharashtra,2022,1,nashik,2661739
7394,maharashtra,2022,1,nagpur,2286011
7395,maharashtra,2022,1,aurangabad,1894797
7396,maharashtra,2022,1,mumbai,1873643
7397,maharashtra,2022,1,ahmednagar,1749682
7398,maharashtra,2022,1,palghar,1601518
7399,maharashtra,2022,1,solapur,1565902
7400,maharashtra,2022,1,Thane,518716
7401,maharashtra,2022,1,Pune,383878
7402,maharashtra,2022,1,Raigarh(MH),382909
7403,maharashtra,2022,1,Thane,359195
7404,maharashtra,2022,1,Pune,309834
7405,maharashtra,2022,1,Pune,304204
7406,maharashtra,2022,1,Pune,290395
7407,maharashtra,2022,1,Aurangabad,285232
7408,maharashtra,2022,1,Thane,283274
7409,maharashtra,2022,1,Thane,280349
7410,maharashtra,2022,2,pune,8757249
7411,maharashtra,2022,2,thane,5471749
7412,maharashtra,2022,2,mumbai suburban,5281053
7413,maharashtra,2022,2,nashik,2803471
7414,maharashtra,2022,2,nagpur,2407812
7415,maharashtra,2022,2,aurangabad,1996927
7416,maharashtra,2022,2,mumbai,1972178
7417,maharashtra,2022,2,ahmednagar,1844168
7418,maharashtra,2022,2,palghar,1689875
7419,maharashtra,2022,2,solapur,1649511
7420,maharashtra,2022,2,Thane,547501
7421,maharashtra,2022,2,Pune,405030
7422,maharashtra,2022,2,Raigarh(MH),402926
7423,maharashtra,2022,2,Thane,377989
7424,maharashtra,2022,2,Pune,325347
7425,maharashtra,2022,2,Pune,319102
7426,maharashtra,2022,2,Pune,304859
7427,maharashtra,2022,2,Aurangabad,299893
7428,maharashtra,2022,2,Thane,298201
7429,maharashtra,2022,2,Thane,295518
7430,maharashtra,2019,3,pune,4004991
7431,maharashtra,2019,3,mumbai suburban,2407754
7432,maharashtra,2019,3,thane,2396815
7433,maharashtra,2019,3,nashik,1155897
7434,maharashtra,2019,3,nagpur,1015333
7435,maharashtra,2019,3,mumbai,889541
7436,maharashtra,2019,3,aurangabad,841802
7437,maharashtra,2019,3,ahmednagar,705492
7438,maharashtra,2019,3,palghar,691229
7439,maharashtra,2019,3,raigad,679155
7440,maharashtra,2019,3,Thane,217009
7441,maharashtra,2019,3,Pune,175465
7442,maharashtra,2019,3,Raigarh(MH),172371
7443,maharashtra,2019,3,Thane,171833
7444,maharashtra,2019,3,Pune,160987
7445,maharashtra,2019,3,Pune,159530
7446,maharashtra,2019,3,Pune,149071
7447,maharashtra,2019,3,Pune,140288
7448,maharashtra,2019,3,Aurangabad,139768
7449,maharashtra,2019,3,Pune,134946
7450,maharashtra,2019,4,pune,4416899
7451,maharashtra,2019,4,thane,2638051
7452,maharashtra,2019,4,mumbai suburban,2630360
7453,maharashtra,2019,4,nashik,1304611
7454,maharashtra,2019,4,nagpur,1134480
7455,maharashtra,2019,4,mumbai,973018
7456,maharashtra,2019,4,aurangabad,947081
7457,maharashtra,2019,4,ahmednagar,805271
7458,maharashtra,2019,4,palghar,767925
7459,maharashtra,2019,4,raigad,754910
7460,maharashtra,2019,4,Thane,243170
7461,maharashtra,2019,4,Pune,194467
7462,maharashtra,2019,4,Raigarh(MH),190844
7463,maharashtra,2019,4,Thane,186756
7464,maharashtra,2019,4,Pune,174293
7465,maharashtra,2019,4,Pune,173559
7466,maharashtra,2019,4,Pune,159468
7467,maharashtra,2019,4,Pune,154739
7468,maharashtra,2019,4,Aurangabad,154167
7469,maharashtra,2019,4,Pune,146715
7470,maharashtra,2019,1,pune,3038402
7471,maharashtra,2019,1,mumbai suburban,1901210
7472,maharashtra,2019,1,thane,1834051
7473,maharashtra,2019,1,nashik,853648
7474,maharashtra,2019,1,nagpur,765612
7475,maharashtra,2019,1,mumbai,670094
7476,maharashtra,2019,1,aurangabad,644687
7477,maharashtra,2019,1,ahmednagar,532651
7478,maharashtra,2019,1,palghar,521918
7479,maharashtra,2019,1,raigad,509108
7480,maharashtra,2019,1,Thane,164019
7481,maharashtra,2019,1,Pune,137359
7482,maharashtra,2019,1,Thane,133341
7483,maharashtra,2019,1,Raigarh(MH),129314
7484,maharashtra,2019,1,Pune,126623
7485,maharashtra,2019,1,Pune,123678
7486,maharashtra,2019,1,Pune,120482
7487,maharashtra,2019,1,Aurangabad,110778
7488,maharashtra,2019,1,Mumbai,105695
7489,maharashtra,2019,1,Pune,105603
7490,maharashtra,2019,2,pune,3514081
7491,maharashtra,2019,2,mumbai suburban,2151657
7492,maharashtra,2019,2,thane,2118406
7493,maharashtra,2019,2,nashik,995687
7494,maharashtra,2019,2,nagpur,887042
7495,maharashtra,2019,2,mumbai,785480
7496,maharashtra,2019,2,aurangabad,736863
7497,maharashtra,2019,2,ahmednagar,614812
7498,maharashtra,2019,2,palghar,608184
7499,maharashtra,2019,2,raigad,594675
7500,maharashtra,2019,2,Thane,190214
7501,maharashtra,2019,2,Pune,156028
7502,maharashtra,2019,2,Thane,153146
7503,maharashtra,2019,2,Raigarh(MH),151268
7504,maharashtra,2019,2,Pune,143887
7505,maharashtra,2019,2,Pune,141507
7506,maharashtra,2019,2,Pune,134886
7507,maharashtra,2019,2,Aurangabad,124330
7508,maharashtra,2019,2,Pune,122222
7509,maharashtra,2019,2,Pune,120199
7510,maharashtra,2018,3,pune,1974138
7511,maharashtra,2018,3,mumbai suburban,1218632
7512,maharashtra,2018,3,thane,1104206
7513,maharashtra,2018,3,nashik,552556
7514,maharashtra,2018,3,nagpur,487280
7515,maharashtra,2018,3,aurangabad,428394
7516,maharashtra,2018,3,mumbai,410878
7517,maharashtra,2018,3,ahmednagar,344804
7518,maharashtra,2018,3,solapur,331428
7519,maharashtra,2018,3,palghar,312322
7520,maharashtra,2018,3,Pune,91512
7521,maharashtra,2018,3,Thane,88889
7522,maharashtra,2018,3,Pune,84490
7523,maharashtra,2018,3,Pune,84300
7524,maharashtra,2018,3,Pune,82739
7525,maharashtra,2018,3,Thane,80013
7526,maharashtra,2018,3,Raigarh(MH),77756
7527,maharashtra,2018,3,Aurangabad,76860
7528,maharashtra,2018,3,Mumbai,67915
7529,maharashtra,2018,3,Pune,67300
7530,maharashtra,2018,4,pune,2498852
7531,maharashtra,2018,4,mumbai suburban,1578487
7532,maharashtra,2018,4,thane,1473811
7533,maharashtra,2018,4,nashik,698343
7534,maharashtra,2018,4,nagpur,627317
7535,maharashtra,2018,4,mumbai,543353
7536,maharashtra,2018,4,aurangabad,534477
7537,maharashtra,2018,4,ahmednagar,439246
7538,maharashtra,2018,4,solapur,419060
7539,maharashtra,2018,4,palghar,414825
7540,maharashtra,2018,4,Thane,130390
7541,maharashtra,2018,4,Pune,113676
7542,maharashtra,2018,4,Thane,106288
7543,maharashtra,2018,4,Pune,106132
7544,maharashtra,2018,4,Pune,103325
7545,maharashtra,2018,4,Raigarh(MH),102393
7546,maharashtra,2018,4,Pune,102306
7547,maharashtra,2018,4,Aurangabad,93461
7548,maharashtra,2018,4,Pune,88343
7549,maharashtra,2018,4,Mumbai,87905
7550,maharashtra,2018,1,pune,1211643
7551,maharashtra,2018,1,mumbai suburban,719300
7552,maharashtra,2018,1,thane,631864
7553,maharashtra,2018,1,nashik,321402
7554,maharashtra,2018,1,nagpur,280007
7555,maharashtra,2018,1,aurangabad,266324
7556,maharashtra,2018,1,mumbai,233538
7557,maharashtra,2018,1,ahmednagar,197473
7558,maharashtra,2018,1,solapur,190033
7559,maharashtra,2018,1,raigad,173015
7560,maharashtra,2018,1,Pune,55174
7561,maharashtra,2018,1,Pune,54638
7562,maharashtra,2018,1,Pune,53647
7563,maharashtra,2018,1,Pune,52495
7564,maharashtra,2018,1,Aurangabad,49627
7565,maharashtra,2018,1,Thane,48926
7566,maharashtra,2018,1,Thane,46211
7567,maharashtra,2018,1,Raigarh(MH),44726
7568,maharashtra,2018,1,Pune,41663
7569,maharashtra,2018,1,Pune,41385
7570,maharashtra,2018,2,pune,1592293
7571,maharashtra,2018,2,mumbai suburban,957633
7572,maharashtra,2018,2,thane,861292
7573,maharashtra,2018,2,nashik,436668
7574,maharashtra,2018,2,nagpur,380425
7575,maharashtra,2018,2,aurangabad,347838
7576,maharashtra,2018,2,mumbai,319588
7577,maharashtra,2018,2,ahmednagar,268520
7578,maharashtra,2018,2,solapur,259084
7579,maharashtra,2018,2,palghar,239053
7580,maharashtra,2018,2,Pune,72841
7581,maharashtra,2018,2,Pune,69458
7582,maharashtra,2018,2,Pune,68851
7583,maharashtra,2018,2,Pune,68126
7584,maharashtra,2018,2,Thane,68039
7585,maharashtra,2018,2,Aurangabad,64163
7586,maharashtra,2018,2,Thane,62765
7587,maharashtra,2018,2,Raigarh(MH),61067
7588,maharashtra,2018,2,Pune,54537
7589,maharashtra,2018,2,Pune,53923
7590,lakshadweep,2021,3,lakshadweep,5287
7591,lakshadweep,2021,3,Lakshadweep,1914
7592,lakshadweep,2021,3,Lakshadweep,1237
7593,lakshadweep,2021,3,Lakshadweep,607
7594,lakshadweep,2021,3,Lakshadweep,504
7595,lakshadweep,2021,3,Lakshadweep,461
7596,lakshadweep,2021,3,Lakshadweep,321
7597,lakshadweep,2021,3,Lakshadweep,212
7598,lakshadweep,2021,3,Lakshadweep,31
7599,lakshadweep,2021,4,lakshadweep,5638
7600,lakshadweep,2021,4,Lakshadweep,2037
7601,lakshadweep,2021,4,Lakshadweep,1321
7602,lakshadweep,2021,4,Lakshadweep,654
7603,lakshadweep,2021,4,Lakshadweep,536
7604,lakshadweep,2021,4,Lakshadweep,486
7605,lakshadweep,2021,4,Lakshadweep,339
7606,lakshadweep,2021,4,Lakshadweep,233
7607,lakshadweep,2021,4,Lakshadweep,32
7608,lakshadweep,2021,1,lakshadweep,4577
7609,lakshadweep,2021,1,Lakshadweep,1664
7610,lakshadweep,2021,1,Lakshadweep,1083
7611,lakshadweep,2021,1,Lakshadweep,524
7612,lakshadweep,2021,1,Lakshadweep,427
7613,lakshadweep,2021,1,Lakshadweep,396
7614,lakshadweep,2021,1,Lakshadweep,276
7615,lakshadweep,2021,1,Lakshadweep,181
7616,lakshadweep,2021,1,Lakshadweep,26
7617,lakshadweep,2021,2,lakshadweep,4896
7618,lakshadweep,2021,2,Lakshadweep,1780
7619,lakshadweep,2021,2,Lakshadweep,1154
7620,lakshadweep,2021,2,Lakshadweep,559
7621,lakshadweep,2021,2,Lakshadweep,463
7622,lakshadweep,2021,2,Lakshadweep,424
7623,lakshadweep,2021,2,Lakshadweep,295
7624,lakshadweep,2021,2,Lakshadweep,194
7625,lakshadweep,2021,2,Lakshadweep,27
7626,lakshadweep,2023,1,lakshadweep,7267
7627,lakshadweep,2023,1,Lakshadweep,2629
7628,lakshadweep,2023,1,Lakshadweep,1697
7629,lakshadweep,2023,1,Lakshadweep,833
7630,lakshadweep,2023,1,Lakshadweep,703
7631,lakshadweep,2023,1,Lakshadweep,638
7632,lakshadweep,2023,1,Lakshadweep,427
7633,lakshadweep,2023,1,Lakshadweep,298
7634,lakshadweep,2023,1,Lakshadweep,42
7635,lakshadweep,2023,2,lakshadweep,7585
7636,lakshadweep,2023,2,Lakshadweep,2739
7637,lakshadweep,2023,2,Lakshadweep,1775
7638,lakshadweep,2023,2,Lakshadweep,867
7639,lakshadweep,2023,2,Lakshadweep,740
7640,lakshadweep,2023,2,Lakshadweep,663
7641,lakshadweep,2023,2,Lakshadweep,446
7642,lakshadweep,2023,2,Lakshadweep,312
7643,lakshadweep,2023,2,Lakshadweep,43
7644,lakshadweep,2020,3,lakshadweep,3644
7645,lakshadweep,2020,3,Lakshadweep,1334
7646,lakshadweep,2020,3,Lakshadweep,866
7647,lakshadweep,2020,3,Lakshadweep,429
7648,lakshadweep,2020,3,Lakshadweep,323
7649,lakshadweep,2020,3,Lakshadweep,311
7650,lakshadweep,2020,3,Lakshadweep,220
7651,lakshadweep,2020,3,Lakshadweep,142
7652,lakshadweep,2020,3,Lakshadweep,19
7653,lakshadweep,2020,4,lakshadweep,4179
7654,lakshadweep,2020,4,Lakshadweep,1530
7655,lakshadweep,2020,4,Lakshadweep,981
7656,lakshadweep,2020,4,Lakshadweep,480
7657,lakshadweep,2020,4,Lakshadweep,388
7658,lakshadweep,2020,4,Lakshadweep,354
7659,lakshadweep,2020,4,Lakshadweep,256
7660,lakshadweep,2020,4,Lakshadweep,168
7661,lakshadweep,2020,4,Lakshadweep,22
7662,lakshadweep,2020,1,lakshadweep,2772
7663,lakshadweep,2020,1,Lakshadweep,1032
7664,lakshadweep,2020,1,Lakshadweep,633
7665,lakshadweep,2020,1,Lakshadweep,332
7666,lakshadweep,2020,1,Lakshadweep,248
7667,lakshadweep,2020,1,Lakshadweep,227
7668,lakshadweep,2020,1,Lakshadweep,200
7669,lakshadweep,2020,1,Lakshadweep,89
7670,lakshadweep,2020,1,Lakshadweep,11
7671,lakshadweep,2020,2,lakshadweep,3187
7672,lakshadweep,2020,2,Lakshadweep,1178
7673,lakshadweep,2020,2,Lakshadweep,744
7674,lakshadweep,2020,2,Lakshadweep,376
7675,lakshadweep,2020,2,Lakshadweep,274
7676,lakshadweep,2020,2,Lakshadweep,271
7677,lakshadweep,2020,2,Lakshadweep,207
7678,lakshadweep,2020,2,Lakshadweep,121
7679,lakshadweep,2020,2,Lakshadweep,16
7680,lakshadweep,2022,3,lakshadweep,6645
7681,lakshadweep,2022,3,Lakshadweep,2391
7682,lakshadweep,2022,3,Lakshadweep,1555
7683,lakshadweep,2022,3,Lakshadweep,766
7684,lakshadweep,2022,3,Lakshadweep,642
7685,lakshadweep,2022,3,Lakshadweep,592
7686,lakshadweep,2022,3,Lakshadweep,389
7687,lakshadweep,2022,3,Lakshadweep,273
7688,lakshadweep,2022,3,Lakshadweep,37
7689,lakshadweep,2022,4,lakshadweep,6961
7690,lakshadweep,2022,4,Lakshadweep,2520
7691,lakshadweep,2022,4,Lakshadweep,1627
7692,lakshadweep,2022,4,Lakshadweep,797
7693,lakshadweep,2022,4,Lakshadweep,675
7694,lakshadweep,2022,4,Lakshadweep,609
7695,lakshadweep,2022,4,Lakshadweep,409
7696,lakshadweep,2022,4,Lakshadweep,285
7697,lakshadweep,2022,4,Lakshadweep,39
7698,lakshadweep,2022,1,lakshadweep,5990
7699,lakshadweep,2022,1,Lakshadweep,2165
7700,lakshadweep,2022,1,Lakshadweep,1400
7701,lakshadweep,2022,1,Lakshadweep,692
7702,lakshadweep,2022,1,Lakshadweep,570
7703,lakshadweep,2022,1,Lakshadweep,519
7704,lakshadweep,2022,1,Lakshadweep,363
7705,lakshadweep,2022,1,Lakshadweep,246
7706,lakshadweep,2022,1,Lakshadweep,35
7707,lakshadweep,2022,2,lakshadweep,6327
7708,lakshadweep,2022,2,Lakshadweep,2279
7709,lakshadweep,2022,2,Lakshadweep,1473
7710,lakshadweep,2022,2,Lakshadweep,732
7711,lakshadweep,2022,2,Lakshadweep,609
7712,lakshadweep,2022,2,Lakshadweep,558
7713,lakshadweep,2022,2,Lakshadweep,379
7714,lakshadweep,2022,2,Lakshadweep,261
7715,lakshadweep,2022,2,Lakshadweep,36
7716,lakshadweep,2019,3,lakshadweep,2117
7717,lakshadweep,2019,3,Lakshadweep,813
7718,lakshadweep,2019,3,Lakshadweep,469
7719,lakshadweep,2019,3,Lakshadweep,243
7720,lakshadweep,2019,3,Lakshadweep,185
7721,lakshadweep,2019,3,Lakshadweep,176
7722,lakshadweep,2019,3,Lakshadweep,173
7723,lakshadweep,2019,3,Lakshadweep,51
7724,lakshadweep,2019,3,Lakshadweep,7
7725,lakshadweep,2019,4,lakshadweep,2427
7726,lakshadweep,2019,4,Lakshadweep,923
7727,lakshadweep,2019,4,Lakshadweep,538
7728,lakshadweep,2019,4,Lakshadweep,279
7729,lakshadweep,2019,4,Lakshadweep,212
7730,lakshadweep,2019,4,Lakshadweep,195
7731,lakshadweep,2019,4,Lakshadweep,193
7732,lakshadweep,2019,4,Lakshadweep,77
7733,lakshadweep,2019,4,Lakshadweep,10
7734,lakshadweep,2019,1,lakshadweep,1416
7735,lakshadweep,2019,1,Lakshadweep,549
7736,lakshadweep,2019,1,Lakshadweep,299
7737,lakshadweep,2019,1,Lakshadweep,166
7738,lakshadweep,2019,1,Lakshadweep,132
7739,lakshadweep,2019,1,Lakshadweep,129
7740,lakshadweep,2019,1,Lakshadweep,107
7741,lakshadweep,2019,1,Lakshadweep,29
7742,lakshadweep,2019,1,Lakshadweep,5
7743,lakshadweep,2019,2,lakshadweep,1747
7744,lakshadweep,2019,2,Lakshadweep,685
7745,lakshadweep,2019,2,Lakshadweep,367
7746,lakshadweep,2019,2,Lakshadweep,201
7747,lakshadweep,2019,2,Lakshadweep,158
7748,lakshadweep,2019,2,Lakshadweep,155
7749,lakshadweep,2019,2,Lakshadweep,139
7750,lakshadweep,2019,2,Lakshadweep,35
7751,lakshadweep,2019,2,Lakshadweep,7
7752,lakshadweep,2018,3,lakshadweep,918
7753,lakshadweep,2018,3,Lakshadweep,338
7754,lakshadweep,2018,3,Lakshadweep,175
7755,lakshadweep,2018,3,Lakshadweep,131
7756,lakshadweep,2018,3,Lakshadweep,93
7757,lakshadweep,2018,3,Lakshadweep,86
7758,lakshadweep,2018,3,Lakshadweep,68
7759,lakshadweep,2018,3,Lakshadweep,22
7760,lakshadweep,2018,3,Lakshadweep,5
7761,lakshadweep,2018,4,lakshadweep,1156
7762,lakshadweep,2018,4,Lakshadweep,429
7763,lakshadweep,2018,4,Lakshadweep,241
7764,lakshadweep,2018,4,Lakshadweep,148
7765,lakshadweep,2018,4,Lakshadweep,116
7766,lakshadweep,2018,4,Lakshadweep,110
7767,lakshadweep,2018,4,Lakshadweep,84
7768,lakshadweep,2018,4,Lakshadweep,23
7769,lakshadweep,2018,4,Lakshadweep,5
7770,lakshadweep,2018,1,lakshadweep,501
7771,lakshadweep,2018,1,Lakshadweep,175
7772,lakshadweep,2018,1,Lakshadweep,85
7773,lakshadweep,2018,1,Lakshadweep,78
7774,lakshadweep,2018,1,Lakshadweep,71
7775,lakshadweep,2018,1,Lakshadweep,44
7776,lakshadweep,2018,1,Lakshadweep,37
7777,lakshadweep,2018,1,Lakshadweep,10
7778,lakshadweep,2018,1,Lakshadweep,1
7779,lakshadweep,2018,2,lakshadweep,686
7780,lakshadweep,2018,2,Lakshadweep,246
7781,lakshadweep,2018,2,Lakshadweep,126
7782,lakshadweep,2018,2,Lakshadweep,94
7783,lakshadweep,2018,2,Lakshadweep,82
7784,lakshadweep,2018,2,Lakshadweep,61
7785,lakshadweep,2018,2,Lakshadweep,56
7786,lakshadweep,2018,2,Lakshadweep,18
7787,lakshadweep,2018,2,Lakshadweep,3
7788,sikkim,2021,3,east,106352
7789,sikkim,2021,3,south,38616
7790,sikkim,2021,3,west,24132
7791,sikkim,2021,3,north,15593
7792,sikkim,2021,3,East Sikkim,29396
7793,sikkim,2021,3,East Sikkim,20468
7794,sikkim,2021,3,East Sikkim,18740
7795,sikkim,2021,3,East Sikkim,15682
7796,sikkim,2021,3,South Sikkim,14145
7797,sikkim,2021,3,East Sikkim,13811
7798,sikkim,2021,3,East Sikkim,10760
7799,sikkim,2021,3,West Sikkim,9361
7800,sikkim,2021,3,North Sikkim,8604
7801,sikkim,2021,3,East Sikkim,7436
7802,sikkim,2021,4,east,113537
