,State,Transaction_Year,Quaters,District,RegisteredUsers,appOpens
14094,bihar,2021,3,aurangabad district,353208,11946834
14095,bihar,2021,3,kaimur bhabua district,193984,5797640
14096,bihar,2021,3,araria district,322491,11108346
14097,bihar,2021,3,munger district,219691,4667697
14098,bihar,2021,3,katihar district,382183,12315161
14099,bihar,2021,3,khagaria district,208396,6552258
14100,bihar,2021,3,saharsa district,263226,8287766
14101,bihar,2021,3,bhagalpur district,534600,11361635
14102,bihar,2021,3,madhubani district,587337,16079472
14103,bihar,2021,3,kishanganj district,188986,6967804
14104,bihar,2021,3,gaya district,673356,20242649
14105,bihar,2021,3,samastipur district,586990,13912525
14106,bihar,2021,3,banka district,201221,6967924
14107,bihar,2021,3,purbi champaran district,794120,22500338
14108,bihar,2021,3,sheohar district,68582,1866229
14109,bihar,2021,3,bhojpur district,393291,8041010
14110,bihar,2021,1,madhepura district,210098,5733055
14111,bihar,2021,1,purnia district,378977,9959158
14112,bihar,2021,1,nalanda district,426419,9874574
14113,bihar,2021,1,buxar district,198162,4019635
14114,bihar,2021,1,darbhanga district,506381,13818215
14115,bihar,2021,1,nawada district,246611,5920314
14116,bihar,2021,1,jamui district,188350,4697229
14117,bihar,2021,1,sheikhpura district,72003,1414389
14118,bihar,2021,1,siwan district,444057,11680516
14119,bihar,2021,1,muzaffarpur district,728384,19666044
14120,bihar,2021,1,patna district,1881439,47764472
14121,bihar,2021,1,jehanabad district,137074,3267649
14122,bihar,2021,1,rohtas district,404078,9482678
14123,bihar,2021,1,begusarai district,373508,8444119
14124,bihar,2021,1,supaul district,235215,6222688
14125,bihar,2021,1,sitamarhi district,346031,8319923
14126,bihar,2021,1,saran district,507177,13238238
14127,bihar,2021,1,arwal district,76552,1906173
14128,bihar,2021,1,vaishali district,463655,12207307
14129,bihar,2021,1,pashchim champaran district,517219,14874230
14130,bihar,2021,1,gopalganj district,346929,8794900
14131,bihar,2021,1,lakhisarai district,118141,2781792
14132,bihar,2021,1,aurangabad district,303541,8312272
14133,bihar,2021,1,kaimur bhabua district,166313,3499932
14134,bihar,2021,1,araria district,276798,7141525
14135,bihar,2021,1,munger district,190196,4044233
14136,bihar,2021,1,katihar district,328252,9357558
14137,bihar,2021,1,khagaria district,178859,4898855
14138,bihar,2021,1,saharsa district,226755,6552751
14139,bihar,2021,1,bhagalpur district,462764,10257098
14140,bihar,2021,1,madhubani district,506293,14033961
14141,bihar,2021,1,kishanganj district,161635,4008897
14142,bihar,2021,1,gaya district,581376,15207460
14143,bihar,2021,1,samastipur district,505806,12818876
14144,bihar,2021,1,banka district,172220,3321178
14145,bihar,2021,1,purbi champaran district,681660,19530766
14146,bihar,2021,1,sheohar district,58746,1479515
14147,bihar,2021,1,bhojpur district,338614,7240433
14148,bihar,2021,2,madhepura district,225631,6098073
14149,bihar,2021,2,purnia district,407327,11452485
14150,bihar,2021,2,nalanda district,457143,9781814
14151,bihar,2021,2,buxar district,212916,4884682
14152,bihar,2021,2,darbhanga district,543496,13535399
14153,bihar,2021,2,nawada district,264993,7631616
14154,bihar,2021,2,jamui district,202627,7604897
14155,bihar,2021,2,sheikhpura district,77323,1765795
14156,bihar,2021,2,siwan district,476870,11554566
14157,bihar,2021,2,muzaffarpur district,781251,17402981
14158,bihar,2021,2,patna district,2010353,31047869
14159,bihar,2021,2,jehanabad district,147027,3636758
14160,bihar,2021,2,rohtas district,433856,11238005
14161,bihar,2021,2,begusarai district,400750,8533638
14162,bihar,2021,2,supaul district,252844,7689997
14163,bihar,2021,2,sitamarhi district,372211,9148788
14164,bihar,2021,2,saran district,544975,13189206
14165,bihar,2021,2,arwal district,82232,2240595
14166,bihar,2021,2,vaishali district,497933,11209569
14167,bihar,2021,2,pashchim champaran district,556408,17174254
14168,bihar,2021,2,gopalganj district,372691,9392913
14169,bihar,2021,2,lakhisarai district,126770,3347282
14170,bihar,2021,2,aurangabad district,326548,11429194
14171,bihar,2021,2,kaimur bhabua district,179008,5583876
14172,bihar,2021,2,araria district,297709,9439160
14173,bihar,2021,2,munger district,203824,4191352
14174,bihar,2021,2,katihar district,353303,10868200
14175,bihar,2021,2,khagaria district,192428,5916120
14176,bihar,2021,2,saharsa district,243572,7113137
14177,bihar,2021,2,bhagalpur district,496135,9593627
14178,bihar,2021,2,madhubani district,543493,15459649
14179,bihar,2021,2,kishanganj district,174209,5740581
14180,bihar,2021,2,gaya district,624010,17754295
14181,bihar,2021,2,samastipur district,543782,12581028
14182,bihar,2021,2,banka district,185539,6393589
14183,bihar,2021,2,purbi champaran district,733817,20204379
14184,bihar,2021,2,sheohar district,63289,1745845
14185,bihar,2021,2,bhojpur district,363841,7623446
14186,bihar,2022,4,madhepura district,329562,13499708
14187,bihar,2022,4,purnia district,593232,26454795
14188,bihar,2022,4,nalanda district,662033,16909884
14189,bihar,2022,4,buxar district,309618,9814488
14190,bihar,2022,4,darbhanga district,787306,31930577
14191,bihar,2022,4,nawada district,386468,12902353
14192,bihar,2022,4,jamui district,295526,14333122
14193,bihar,2022,4,sheikhpura district,112165,3234164
14194,bihar,2022,4,siwan district,696350,32066312
14195,bihar,2022,4,muzaffarpur district,1132096,47917955
14196,bihar,2022,4,patna district,2854738,76878071
14197,bihar,2022,4,jehanabad district,213299,6789308
14198,bihar,2022,4,rohtas district,633339,21868732
14199,bihar,2022,4,begusarai district,580490,20776494
14200,bihar,2022,4,supaul district,368012,16629451
